game_id,old_game_id,season,week,gameday,weekday,gametime,away_team,home_team,gamehour,is_main_slate
1999_17_MIA_WAS,2000010210,1999,17,2000-01-02,Sunday,,MIA,WAS,,False
1999_17_SF_ATL,2000010300,1999,17,2000-01-03,Monday,,SF,ATL,,False
1999_18_BUF_TEN,2000010800,1999,18,2000-01-08,Saturday,,BUF,TEN,,False
1999_18_DET_WAS,2000010801,1999,18,2000-01-08,Saturday,,DET,WAS,,False
1999_18_DAL_MIN,2000010900,1999,18,2000-01-09,Sunday,,DAL,MIN,,False
1999_18_MIA_SEA,2000010901,1999,18,2000-01-09,Sunday,,MIA,SEA,,False
1999_19_MIA_JAX,2000011501,1999,19,2000-01-15,Saturday,,MIA,JAC,,False
1999_19_WAS_TB,2000011500,1999,19,2000-01-15,Saturday,,WAS,TB,,False
1999_19_TEN_IND,2000011601,1999,19,2000-01-16,Sunday,,TEN,IND,,False
1999_19_MIN_STL,2000011600,1999,19,2000-01-16,Sunday,,MIN,LAR,,False
1999_20_TEN_JAX,2000012301,1999,20,2000-01-23,Sunday,,TEN,JAC,,False
1999_20_TB_STL,2000012300,1999,20,2000-01-23,Sunday,,TB,LAR,,False
1999_21_STL_TEN,2000013000,1999,21,2000-01-30,Sunday,,LAR,TEN,,False
2001_01_CHI_BAL,2001090902,2001,1,2001-09-09,Sunday,13:00,CHI,BAL,13.0,True
2001_01_NO_BUF,2001090906,2001,1,2001-09-09,Sunday,13:00,NO,BUF,13.0,True
2001_01_NE_CIN,2001090905,2001,1,2001-09-09,Sunday,13:00,NE,CIN,13.0,True
2001_01_SEA_CLE,2001090910,2001,1,2001-09-09,Sunday,13:00,SEA,CLE,13.0,True
2001_01_TB_DAL,2001090911,2001,1,2001-09-09,Sunday,13:00,TB,DAL,13.0,True
2001_01_DET_GB,2001090903,2001,1,2001-09-09,Sunday,13:00,DET,GB,13.0,True
2001_01_PIT_JAX,2001090908,2001,1,2001-09-09,Sunday,13:00,PIT,JAC,13.0,True
2001_01_OAK_KC,2001090907,2001,1,2001-09-09,Sunday,13:00,LVR,KC,13.0,True
2001_01_CAR_MIN,2001090901,2001,1,2001-09-09,Sunday,13:00,CAR,MIN,13.0,True
2001_01_IND_NYJ,2001090904,2001,1,2001-09-09,Sunday,13:00,IND,NYJ,13.0,True
2001_01_STL_PHI,2001090909,2001,1,2001-09-09,Sunday,16:15,LAR,PHI,16.0,True
2001_01_WAS_SD,2001090912,2001,1,2001-09-09,Sunday,16:15,WAS,LAC,16.0,True
2001_01_ATL_SF,2001090900,2001,1,2001-09-09,Sunday,16:15,ATL,SF,16.0,True
2001_01_MIA_TEN,2001090913,2001,1,2001-09-09,Sunday,20:30,MIA,TEN,20.0,False
2001_01_NYG_DEN,2001091000,2001,1,2001-09-10,Monday,09:00,NYG,DEN,9.0,False
2001_02_CAR_ATL,2001092302,2001,2,2001-09-23,Sunday,13:00,CAR,ATL,13.0,True
2001_02_MIN_CHI,2001092304,2001,2,2001-09-23,Sunday,13:00,MIN,CHI,13.0,True
2001_02_BAL_CIN,2001092300,2001,2,2001-09-23,Sunday,13:00,BAL,CIN,13.0,True
2001_02_DET_CLE,2001092303,2001,2,2001-09-23,Sunday,13:00,DET,CLE,13.0,True
2001_02_SD_DAL,2001092310,2001,2,2001-09-23,Sunday,13:00,LAC,DAL,13.0,True
2001_02_BUF_IND,2001092301,2001,2,2001-09-23,Sunday,13:00,BUF,IND,13.0,True
2001_02_TEN_JAX,2001092311,2001,2,2001-09-23,Sunday,13:00,TEN,JAC,13.0,True
2001_02_NYG_KC,2001092305,2001,2,2001-09-23,Sunday,13:00,NYG,KC,13.0,True
2001_02_OAK_MIA,2001092307,2001,2,2001-09-23,Sunday,13:00,LVR,MIA,13.0,True
2001_02_NYJ_NE,2001092306,2001,2,2001-09-23,Sunday,16:05,NYJ,NE,16.0,True
2001_02_PHI_SEA,2001092308,2001,2,2001-09-23,Sunday,16:15,PHI,SEA,16.0,True
2001_02_STL_SF,2001092309,2001,2,2001-09-23,Sunday,16:15,LAR,SF,16.0,True
2001_02_DEN_ARI,2001092312,2001,2,2001-09-23,Sunday,20:30,DEN,ARI,20.0,False
2001_02_WAS_GB,2001092400,2001,2,2001-09-24,Monday,09:00,WAS,GB,9.0,False
2001_03_PIT_BUF,2001093009,2001,3,2001-09-30,Sunday,13:00,PIT,BUF,13.0,True
2001_03_GB_CAR,2001093004,2001,3,2001-09-30,Sunday,13:00,GB,CAR,13.0,True
2001_03_TB_MIN,2001093011,2001,3,2001-09-30,Sunday,13:00,TB,MIN,13.0,True
2001_03_IND_NE,2001093005,2001,3,2001-09-30,Sunday,13:00,IND,NE,13.0,True
2001_03_NO_NYG,2001093008,2001,3,2001-09-30,Sunday,13:00,NO,NYG,13.0,True
2001_03_MIA_STL,2001093007,2001,3,2001-09-30,Sunday,13:00,MIA,LAR,13.0,True
2001_03_KC_WAS,2001093006,2001,3,2001-09-30,Sunday,13:00,KC,WAS,13.0,True
2001_03_ATL_ARI,2001093000,2001,3,2001-09-30,Sunday,16:05,ATL,ARI,16.0,True
2001_03_BAL_DEN,2001093001,2001,3,2001-09-30,Sunday,16:15,BAL,DEN,16.0,True
2001_03_CLE_JAX,2001093003,2001,3,2001-09-30,Sunday,16:15,CLE,JAC,16.0,True
2001_03_SEA_OAK,2001093010,2001,3,2001-09-30,Sunday,16:15,SEA,LVR,16.0,True
2001_03_CIN_SD,2001093002,2001,3,2001-09-30,Sunday,16:15,CIN,LAC,16.0,True
2001_03_DAL_PHI,2001093012,2001,3,2001-09-30,Sunday,20:30,DAL,PHI,20.0,False
2001_03_SF_NYJ,2001100100,2001,3,2001-10-01,Monday,09:00,SF,NYJ,9.0,False
2001_04_CHI_ATL,2001100701,2001,4,2001-10-07,Sunday,13:00,CHI,ATL,13.0,True
2001_04_TEN_BAL,2001100710,2001,4,2001-10-07,Sunday,13:00,TEN,BAL,13.0,True
2001_04_SD_CLE,2001100709,2001,4,2001-10-07,Sunday,13:00,LAC,CLE,13.0,True
2001_04_NE_MIA,2001100707,2001,4,2001-10-07,Sunday,13:00,NE,MIA,13.0,True
2001_04_MIN_NO,2001100706,2001,4,2001-10-07,Sunday,13:00,MIN,NO,13.0,True
2001_04_WAS_NYG,2001100711,2001,4,2001-10-07,Sunday,13:00,WAS,NYG,13.0,True
2001_04_ARI_PHI,2001100700,2001,4,2001-10-07,Sunday,13:00,ARI,PHI,13.0,True
2001_04_CIN_PIT,2001100702,2001,4,2001-10-07,Sunday,13:00,CIN,PIT,13.0,True
2001_04_NYJ_BUF,2001100708,2001,4,2001-10-07,Sunday,16:05,NYJ,BUF,16.0,True
2001_04_KC_DEN,2001100705,2001,4,2001-10-07,Sunday,16:05,KC,DEN,16.0,True
2001_04_JAX_SEA,2001100704,2001,4,2001-10-07,Sunday,16:05,JAC,SEA,16.0,True
2001_04_DAL_OAK,2001100713,2001,4,2001-10-07,Sunday,16:15,DAL,LVR,16.0,True
2001_04_GB_TB,2001100703,2001,4,2001-10-07,Sunday,16:15,GB,TB,16.0,True
2001_04_CAR_SF,2001100712,2001,4,2001-10-07,Sunday,20:30,CAR,SF,20.0,False
2001_04_STL_DET,2001100800,2001,4,2001-10-08,Monday,09:00,LAR,DET,9.0,False
2001_05_SF_ATL,2001101410,2001,5,2001-10-14,Sunday,13:00,SF,ATL,13.0,True
2001_05_NO_CAR,2001101406,2001,5,2001-10-14,Sunday,13:00,NO,CAR,13.0,True
2001_05_ARI_CHI,2001101400,2001,5,2001-10-14,Sunday,13:00,ARI,CHI,13.0,True
2001_05_CLE_CIN,2001101402,2001,5,2001-10-14,Sunday,13:00,CLE,CIN,13.0,True
2001_05_BAL_GB,2001101401,2001,5,2001-10-14,Sunday,13:00,BAL,GB,13.0,True
2001_05_PIT_KC,2001101408,2001,5,2001-10-14,Sunday,13:00,PIT,KC,13.0,True
2001_05_DET_MIN,2001101404,2001,5,2001-10-14,Sunday,13:00,DET,MIN,13.0,True
2001_05_SD_NE,2001101409,2001,5,2001-10-14,Sunday,13:00,LAC,NE,13.0,True
2001_05_NYG_STL,2001101407,2001,5,2001-10-14,Sunday,13:00,NYG,LAR,13.0,True
2001_05_TB_TEN,2001101411,2001,5,2001-10-14,Sunday,13:00,TB,TEN,13.0,True
2001_05_MIA_NYJ,2001101405,2001,5,2001-10-14,Sunday,16:15,MIA,NYJ,16.0,True
2001_05_DEN_SEA,2001101403,2001,5,2001-10-14,Sunday,16:15,DEN,SEA,16.0,True
2001_05_OAK_IND,2001101412,2001,5,2001-10-14,Sunday,20:30,LVR,IND,20.0,False
2001_05_WAS_DAL,2001101500,2001,5,2001-10-15,Monday,09:00,WAS,DAL,9.0,False
2001_06_BUF_JAX,2001101800,2001,6,2001-10-18,Thursday,20:30,BUF,JAC,20.0,False
2001_06_CHI_CIN,2001102103,2001,6,2001-10-21,Sunday,13:00,CHI,CIN,13.0,True
2001_06_BAL_CLE,2001102101,2001,6,2001-10-21,Sunday,13:00,BAL,CLE,13.0,True
2001_06_TEN_DET,2001102111,2001,6,2001-10-21,Sunday,13:00,TEN,DET,13.0,True
2001_06_NE_IND,2001102108,2001,6,2001-10-21,Sunday,13:00,NE,IND,13.0,True
2001_06_ATL_NO,2001102100,2001,6,2001-10-21,Sunday,13:00,ATL,NO,13.0,True
2001_06_STL_NYJ,2001102110,2001,6,2001-10-21,Sunday,13:00,LAR,NYJ,13.0,True
2001_06_PIT_TB,2001102109,2001,6,2001-10-21,Sunday,13:00,PIT,TB,13.0,True
2001_06_CAR_WAS,2001102102,2001,6,2001-10-21,Sunday,13:00,CAR,WAS,13.0,True
2001_06_KC_ARI,2001102107,2001,6,2001-10-21,Sunday,16:00,KC,ARI,16.0,True
2001_06_DEN_SD,2001102105,2001,6,2001-10-21,Sunday,16:05,DEN,LAC,16.0,True
2001_06_GB_MIN,2001102106,2001,6,2001-10-21,Sunday,16:15,GB,MIN,16.0,True
2001_06_PHI_NYG,2001102200,2001,6,2001-10-22,Monday,09:00,PHI,NYG,9.0,False
2001_07_IND_KC,2001102500,2001,7,2001-10-25,Thursday,20:30,IND,KC,20.0,False
2001_07_JAX_BAL,2001102804,2001,7,2001-10-28,Sunday,13:00,JAC,BAL,13.0,True
2001_07_NYJ_CAR,2001102809,2001,7,2001-10-28,Sunday,13:00,NYJ,CAR,13.0,True
2001_07_SF_CHI,2001102811,2001,7,2001-10-28,Sunday,13:00,SF,CHI,13.0,True
2001_07_CIN_DET,2001102802,2001,7,2001-10-28,Sunday,13:00,CIN,DET,13.0,True
2001_07_NO_STL,2001102808,2001,7,2001-10-28,Sunday,13:00,NO,LAR,13.0,True
2001_07_MIN_TB,2001102806,2001,7,2001-10-28,Sunday,13:00,MIN,TB,13.0,True
2001_07_ARI_DAL,2001102800,2001,7,2001-10-28,Sunday,16:05,ARI,DAL,16.0,True
2001_07_NYG_WAS,2001102812,2001,7,2001-10-28,Sunday,16:05,NYG,WAS,16.0,True
2001_07_NE_DEN,2001102807,2001,7,2001-10-28,Sunday,16:15,NE,DEN,16.0,True
2001_07_OAK_PHI,2001102810,2001,7,2001-10-28,Sunday,16:15,LVR,PHI,16.0,True
2001_07_BUF_SD,2001102801,2001,7,2001-10-28,Sunday,16:15,BUF,LAC,16.0,True
2001_07_MIA_SEA,2001102805,2001,7,2001-10-28,Sunday,16:15,MIA,SEA,16.0,True
2001_07_TEN_PIT,2001102900,2001,7,2001-10-29,Monday,09:00,TEN,PIT,9.0,False
2001_08_NE_ATL,2001110408,2001,8,2001-11-04,Sunday,13:00,NE,ATL,13.0,True
2001_08_IND_BUF,2001110405,2001,8,2001-11-04,Sunday,13:00,IND,BUF,13.0,True
2001_08_TB_GB,2001110411,2001,8,2001-11-04,Sunday,13:00,TB,GB,13.0,True
2001_08_CAR_MIA,2001110401,2001,8,2001-11-04,Sunday,13:00,CAR,MIA,13.0,True
2001_08_DAL_NYG,2001110403,2001,8,2001-11-04,Sunday,13:00,DAL,NYG,13.0,True
2001_08_BAL_PIT,2001110400,2001,8,2001-11-04,Sunday,13:00,BAL,PIT,13.0,True
2001_08_JAX_TEN,2001110406,2001,8,2001-11-04,Sunday,13:00,JAC,TEN,13.0,True
2001_08_PHI_ARI,2001110409,2001,8,2001-11-04,Sunday,16:05,PHI,ARI,16.0,True
2001_08_DET_SF,2001110404,2001,8,2001-11-04,Sunday,16:05,DET,SF,16.0,True
2001_08_CLE_CHI,2001110402,2001,8,2001-11-04,Sunday,16:15,CLE,CHI,16.0,True
2001_08_KC_SD,2001110407,2001,8,2001-11-04,Sunday,16:15,KC,LAC,16.0,True
2001_08_SEA_WAS,2001110410,2001,8,2001-11-04,Sunday,16:15,SEA,WAS,16.0,True
2001_08_NYJ_NO,2001110412,2001,8,2001-11-04,Sunday,20:30,NYJ,NO,20.0,False
2001_08_DEN_OAK,2001110500,2001,8,2001-11-05,Monday,09:00,DEN,LVR,9.0,False
2001_09_DAL_ATL,2001111103,2001,9,2001-11-11,Sunday,13:00,DAL,ATL,13.0,True
2001_09_GB_CHI,2001111104,2001,9,2001-11-11,Sunday,13:00,GB,CHI,13.0,True
2001_09_PIT_CLE,2001111110,2001,9,2001-11-11,Sunday,13:00,PIT,CLE,13.0,True
2001_09_TB_DET,2001111112,2001,9,2001-11-11,Sunday,13:00,TB,DET,13.0,True
2001_09_MIA_IND,2001111106,2001,9,2001-11-11,Sunday,13:00,MIA,IND,13.0,True
2001_09_CIN_JAX,2001111102,2001,9,2001-11-11,Sunday,13:00,CIN,JAC,13.0,True
2001_09_BUF_NE,2001111100,2001,9,2001-11-11,Sunday,13:00,BUF,NE,13.0,True
2001_09_KC_NYJ,2001111105,2001,9,2001-11-11,Sunday,13:00,KC,NYJ,13.0,True
2001_09_CAR_STL,2001111101,2001,9,2001-11-11,Sunday,13:00,CAR,LAR,13.0,True
2001_09_SD_DEN,2001111111,2001,9,2001-11-11,Sunday,16:05,LAC,DEN,16.0,True
2001_09_NYG_ARI,2001111109,2001,9,2001-11-11,Sunday,16:15,NYG,ARI,16.0,True
2001_09_MIN_PHI,2001111107,2001,9,2001-11-11,Sunday,16:15,MIN,PHI,16.0,True
2001_09_NO_SF,2001111108,2001,9,2001-11-11,Sunday,16:15,NO,SF,16.0,True
2001_09_OAK_SEA,2001111113,2001,9,2001-11-11,Sunday,20:30,LVR,SEA,20.0,False
2001_09_BAL_TEN,2001111200,2001,9,2001-11-12,Monday,09:00,BAL,TEN,9.0,False
2001_10_CLE_BAL,2001111802,2001,10,2001-11-18,Sunday,13:00,CLE,BAL,13.0,True
2001_10_SEA_BUF,2001111810,2001,10,2001-11-18,Sunday,13:00,SEA,BUF,13.0,True
2001_10_SF_CAR,2001111809,2001,10,2001-11-18,Sunday,13:00,SF,CAR,13.0,True
2001_10_TEN_CIN,2001111811,2001,10,2001-11-18,Sunday,13:00,TEN,CIN,13.0,True
2001_10_PHI_DAL,2001111807,2001,10,2001-11-18,Sunday,13:00,PHI,DAL,13.0,True
2001_10_ATL_GB,2001111800,2001,10,2001-11-18,Sunday,13:00,ATL,GB,13.0,True
2001_10_NYJ_MIA,2001111806,2001,10,2001-11-18,Sunday,13:00,NYJ,MIA,13.0,True
2001_10_IND_NO,2001111804,2001,10,2001-11-18,Sunday,13:00,IND,NO,13.0,True
2001_10_SD_OAK,2001111808,2001,10,2001-11-18,Sunday,16:05,LAC,LVR,16.0,True
2001_10_JAX_PIT,2001111805,2001,10,2001-11-18,Sunday,16:05,JAC,PIT,16.0,True
2001_10_DET_ARI,2001111803,2001,10,2001-11-18,Sunday,16:15,DET,ARI,16.0,True
2001_10_WAS_DEN,2001111812,2001,10,2001-11-18,Sunday,16:15,WAS,DEN,16.0,True
2001_10_CHI_TB,2001111801,2001,10,2001-11-18,Sunday,16:15,CHI,TB,16.0,True
2001_10_STL_NE,2001111813,2001,10,2001-11-18,Sunday,20:30,LAR,NE,20.0,False
2001_10_NYG_MIN,2001111900,2001,10,2001-11-19,Monday,09:00,NYG,MIN,9.0,False
2001_11_GB_DET,2001112200,2001,11,2001-11-22,Thursday,12:30,GB,DET,12.0,False
2001_11_DEN_DAL,2001112201,2001,11,2001-11-22,Thursday,16:05,DEN,DAL,16.0,False
2001_11_MIA_BUF,2001112504,2001,11,2001-11-25,Sunday,13:00,MIA,BUF,13.0,True
2001_11_ATL_CAR,2001112501,2001,11,2001-11-25,Sunday,13:00,ATL,CAR,13.0,True
2001_11_CIN_CLE,2001112503,2001,11,2001-11-25,Sunday,13:00,CIN,CLE,13.0,True
2001_11_SF_IND,2001112508,2001,11,2001-11-25,Sunday,13:00,SF,IND,13.0,True
2001_11_BAL_JAX,2001112502,2001,11,2001-11-25,Sunday,13:00,BAL,JAC,13.0,True
2001_11_SEA_KC,2001112509,2001,11,2001-11-25,Sunday,13:00,SEA,KC,13.0,True
2001_11_WAS_PHI,2001112510,2001,11,2001-11-25,Sunday,13:00,WAS,PHI,13.0,True
2001_11_PIT_TEN,2001112507,2001,11,2001-11-25,Sunday,13:00,PIT,TEN,13.0,True
2001_11_NO_NE,2001112505,2001,11,2001-11-25,Sunday,16:05,NO,NE,16.0,True
2001_11_ARI_SD,2001112500,2001,11,2001-11-25,Sunday,16:05,ARI,LAC,16.0,True
2001_11_OAK_NYG,2001112506,2001,11,2001-11-25,Sunday,16:15,LVR,NYG,16.0,True
2001_11_CHI_MIN,2001112511,2001,11,2001-11-25,Sunday,20:30,CHI,MIN,20.0,False
2001_11_TB_STL,2001112600,2001,11,2001-11-26,Monday,09:00,TB,LAR,9.0,False
2001_12_PHI_KC,2001112900,2001,12,2001-11-29,Thursday,20:30,PHI,KC,20.0,False
2001_12_IND_BAL,2001120205,2001,12,2001-12-02,Sunday,13:00,IND,BAL,13.0,True
2001_12_DET_CHI,2001120204,2001,12,2001-12-02,Sunday,13:00,DET,CHI,13.0,True
2001_12_TB_CIN,2001120210,2001,12,2001-12-02,Sunday,13:00,TB,CIN,13.0,True
2001_12_TEN_CLE,2001120211,2001,12,2001-12-02,Sunday,13:00,TEN,CLE,13.0,True
2001_12_DEN_MIA,2001120203,2001,12,2001-12-02,Sunday,13:00,DEN,MIA,13.0,True
2001_12_CAR_NO,2001120201,2001,12,2001-12-02,Sunday,13:00,CAR,NO,13.0,True
2001_12_NE_NYJ,2001120207,2001,12,2001-12-02,Sunday,13:00,NE,NYJ,13.0,True
2001_12_MIN_PIT,2001120206,2001,12,2001-12-02,Sunday,13:00,MIN,PIT,13.0,True
2001_12_SD_SEA,2001120209,2001,12,2001-12-02,Sunday,16:05,LAC,SEA,16.0,True
2001_12_STL_ATL,2001120208,2001,12,2001-12-02,Sunday,16:15,LAR,ATL,16.0,True
2001_12_ARI_OAK,2001120200,2001,12,2001-12-02,Sunday,16:15,ARI,LVR,16.0,True
2001_12_DAL_WAS,2001120202,2001,12,2001-12-02,Sunday,16:15,DAL,WAS,16.0,True
2001_12_BUF_SF,2001120212,2001,12,2001-12-02,Sunday,20:30,BUF,SF,20.0,False
2001_12_GB_JAX,2001120300,2001,12,2001-12-03,Monday,09:00,GB,JAC,9.0,False
2001_13_NO_ATL,2001120906,2001,13,2001-12-09,Sunday,13:00,NO,ATL,13.0,True
2001_13_CAR_BUF,2001120900,2001,13,2001-12-09,Sunday,13:00,CAR,BUF,13.0,True
2001_13_JAX_CIN,2001120904,2001,13,2001-12-09,Sunday,13:00,JAC,CIN,13.0,True
2001_13_NYG_DAL,2001120907,2001,13,2001-12-09,Sunday,13:00,NYG,DAL,13.0,True
2001_13_CHI_GB,2001120901,2001,13,2001-12-09,Sunday,13:00,CHI,GB,13.0,True
2001_13_TEN_MIN,2001120911,2001,13,2001-12-09,Sunday,13:00,TEN,MIN,13.0,True
2001_13_CLE_NE,2001120902,2001,13,2001-12-09,Sunday,13:00,CLE,NE,13.0,True
2001_13_SD_PHI,2001120909,2001,13,2001-12-09,Sunday,13:00,LAC,PHI,13.0,True
2001_13_SF_STL,2001120910,2001,13,2001-12-09,Sunday,13:00,SF,LAR,13.0,True
2001_13_DET_TB,2001120903,2001,13,2001-12-09,Sunday,13:00,DET,TB,13.0,True
2001_13_WAS_ARI,2001120912,2001,13,2001-12-09,Sunday,16:05,WAS,ARI,16.0,True
2001_13_KC_OAK,2001120905,2001,13,2001-12-09,Sunday,16:15,KC,LVR,16.0,True
2001_13_NYJ_PIT,2001120908,2001,13,2001-12-09,Sunday,16:15,NYJ,PIT,16.0,True
2001_13_SEA_DEN,2001120913,2001,13,2001-12-09,Sunday,20:30,SEA,DEN,20.0,False
2001_13_IND_MIA,2001121000,2001,13,2001-12-10,Monday,09:00,IND,MIA,9.0,False
2001_14_ARI_NYG,2001121500,2001,14,2001-12-15,Saturday,13:30,ARI,NYG,13.0,False
2001_14_OAK_SD,2001121501,2001,14,2001-12-15,Saturday,17:00,LVR,LAC,17.0,False
2001_14_NE_BUF,2001121608,2001,14,2001-12-16,Sunday,13:00,NE,BUF,13.0,True
2001_14_TB_CHI,2001121610,2001,14,2001-12-16,Sunday,13:00,TB,CHI,13.0,True
2001_14_JAX_CLE,2001121605,2001,14,2001-12-16,Sunday,13:00,JAC,CLE,13.0,True
2001_14_MIN_DET,2001121607,2001,14,2001-12-16,Sunday,13:00,MIN,DET,13.0,True
2001_14_ATL_IND,2001121600,2001,14,2001-12-16,Sunday,13:00,ATL,IND,13.0,True
2001_14_DEN_KC,2001121603,2001,14,2001-12-16,Sunday,13:00,DEN,KC,13.0,True
2001_14_CIN_NYJ,2001121601,2001,14,2001-12-16,Sunday,13:00,CIN,NYJ,13.0,True
2001_14_PHI_WAS,2001121609,2001,14,2001-12-16,Sunday,16:00,PHI,WAS,16.0,True
2001_14_MIA_SF,2001121606,2001,14,2001-12-16,Sunday,16:05,MIA,SF,16.0,True
2001_14_DAL_SEA,2001121602,2001,14,2001-12-16,Sunday,16:15,DAL,SEA,16.0,True
2001_14_GB_TEN,2001121604,2001,14,2001-12-16,Sunday,16:15,GB,TEN,16.0,True
2001_14_PIT_BAL,2001121611,2001,14,2001-12-16,Sunday,20:30,PIT,BAL,20.0,False
2001_14_STL_NO,2001121700,2001,14,2001-12-17,Monday,09:00,LAR,NO,9.0,False
2001_15_TEN_OAK,2001122202,2001,15,2001-12-22,Saturday,09:00,TEN,LVR,9.0,False
2001_15_MIA_NE,2001122200,2001,15,2001-12-22,Saturday,13:30,MIA,NE,13.0,False
2001_15_PHI_SF,2001122201,2001,15,2001-12-22,Saturday,17:00,PHI,SF,17.0,False
2001_15_BUF_ATL,2001122300,2001,15,2001-12-23,Sunday,13:00,BUF,ATL,13.0,True
2001_15_CIN_BAL,2001122302,2001,15,2001-12-23,Sunday,13:00,CIN,BAL,13.0,True
2001_15_STL_CAR,2001122308,2001,15,2001-12-23,Sunday,13:00,LAR,CAR,13.0,True
2001_15_SD_KC,2001122309,2001,15,2001-12-23,Sunday,13:00,LAC,KC,13.0,True
2001_15_JAX_MIN,2001122306,2001,15,2001-12-23,Sunday,13:00,JAC,MIN,13.0,True
2001_15_SEA_NYG,2001122310,2001,15,2001-12-23,Sunday,13:00,SEA,NYG,13.0,True
2001_15_DET_PIT,2001122305,2001,15,2001-12-23,Sunday,13:00,DET,PIT,13.0,True
2001_15_NO_TB,2001122307,2001,15,2001-12-23,Sunday,13:00,NO,TB,13.0,True
2001_15_CHI_WAS,2001122301,2001,15,2001-12-23,Sunday,13:00,CHI,WAS,13.0,True
2001_15_DAL_ARI,2001122304,2001,15,2001-12-23,Sunday,16:05,DAL,ARI,16.0,True
2001_15_CLE_GB,2001122303,2001,15,2001-12-23,Sunday,16:15,CLE,GB,16.0,True
2001_15_NYJ_IND,2001122311,2001,15,2001-12-23,Sunday,20:30,NYJ,IND,20.0,False
2001_16_BAL_TB,2001122900,2001,16,2001-12-29,Saturday,09:00,BAL,TB,9.0,False
2001_16_ARI_CAR,2001123000,2001,16,2001-12-30,Sunday,13:00,ARI,CAR,13.0,True
2001_16_PIT_CIN,2001123010,2001,16,2001-12-30,Sunday,13:00,PIT,CIN,13.0,True
2001_16_SF_DAL,2001123011,2001,16,2001-12-30,Sunday,13:00,SF,DAL,13.0,True
2001_16_CHI_DET,2001123003,2001,16,2001-12-30,Sunday,13:00,CHI,DET,13.0,True
2001_16_MIN_GB,2001123007,2001,16,2001-12-30,Sunday,13:00,MIN,GB,13.0,True
2001_16_KC_JAX,2001123006,2001,16,2001-12-30,Sunday,13:00,KC,JAC,13.0,True
2001_16_ATL_MIA,2001123001,2001,16,2001-12-30,Sunday,13:00,ATL,MIA,13.0,True
2001_16_BUF_NYJ,2001123002,2001,16,2001-12-30,Sunday,13:00,BUF,NYJ,13.0,True
2001_16_IND_STL,2001123005,2001,16,2001-12-30,Sunday,13:00,IND,LAR,13.0,True
2001_16_CLE_TEN,2001123004,2001,16,2001-12-30,Sunday,13:00,CLE,TEN,13.0,True
2001_16_NYG_PHI,2001123008,2001,16,2001-12-30,Sunday,16:05,NYG,PHI,16.0,True
2001_16_OAK_DEN,2001123009,2001,16,2001-12-30,Sunday,16:15,LVR,DEN,16.0,True
2001_16_SEA_SD,2001123012,2001,16,2001-12-30,Sunday,16:15,SEA,LAC,16.0,True
2001_16_WAS_NO,2001123013,2001,16,2001-12-30,Sunday,20:30,WAS,NO,20.0,False
2001_17_DEN_IND,2002010605,2001,17,2002-01-06,Sunday,12:00,DEN,IND,12.0,True
2001_17_NE_CAR,2002010609,2001,17,2002-01-06,Sunday,13:00,NE,CAR,13.0,True
2001_17_JAX_CHI,2002010607,2001,17,2002-01-06,Sunday,13:00,JAC,CHI,13.0,True
2001_17_DAL_DET,2002010604,2001,17,2002-01-06,Sunday,13:00,DAL,DET,13.0,True
2001_17_SF_NO,2002010612,2001,17,2002-01-06,Sunday,13:00,SF,NO,13.0,True
2001_17_GB_NYG,2002010606,2001,17,2002-01-06,Sunday,13:00,GB,NYG,13.0,True
2001_17_CLE_PIT,2002010613,2001,17,2002-01-06,Sunday,13:00,CLE,PIT,13.0,True
2001_17_CIN_TEN,2002010603,2001,17,2002-01-06,Sunday,13:00,CIN,TEN,13.0,True
2001_17_ARI_WAS,2002010601,2001,17,2002-01-06,Sunday,13:00,ARI,WAS,13.0,True
2001_17_ATL_STL,2002010600,2001,17,2002-01-06,Sunday,16:05,ATL,LAR,16.0,True
2001_17_BUF_MIA,2002010602,2001,17,2002-01-06,Sunday,16:15,BUF,MIA,16.0,True
2001_17_NYJ_OAK,2002010610,2001,17,2002-01-06,Sunday,16:15,NYJ,LVR,16.0,True
2001_17_KC_SEA,2002010608,2001,17,2002-01-06,Sunday,16:15,KC,SEA,16.0,True
2001_17_PHI_TB,2002010611,2001,17,2002-01-06,Sunday,20:30,PHI,TB,20.0,False
2001_17_MIN_BAL,2002010700,2001,17,2002-01-07,Monday,09:00,MIN,BAL,9.0,False
2001_18_TB_PHI,2002011200,2001,18,2002-01-12,Saturday,16:30,TB,PHI,16.0,False
2001_18_NYJ_OAK,2002011201,2001,18,2002-01-12,Saturday,20:00,NYJ,LVR,20.0,False
2001_18_SF_GB,2002011300,2001,18,2002-01-13,Sunday,12:30,SF,GB,12.0,True
2001_18_BAL_MIA,2002011301,2001,18,2002-01-13,Sunday,16:00,BAL,MIA,16.0,True
2001_19_PHI_CHI,2002011900,2001,19,2002-01-19,Saturday,16:30,PHI,CHI,16.0,False
2001_19_OAK_NE,2002011901,2001,19,2002-01-19,Saturday,20:00,LVR,NE,20.0,False
2001_19_BAL_PIT,2002012001,2001,19,2002-01-20,Sunday,12:30,BAL,PIT,12.0,True
2001_19_GB_STL,2002012000,2001,19,2002-01-20,Sunday,16:00,GB,LAR,16.0,True
2001_20_NE_PIT,2002012700,2001,20,2002-01-27,Sunday,12:30,NE,PIT,12.0,True
